frame.time_epoch,ip.src,ip.dst,frame.len,tcp.port,udp.port,ip.proto,frame.time_delta,tcp.flags,ip.len,icmp.type,tcp.stream,tcp.seq,tcp.ack,ip.flags.df,tcp.window_size,ip.ttl,tcp.analysis.flags,http.request.uri,http.response.code
"1762682126.553534000","172.17.19.207","192.34.20.166","78","59206,443",,"6","0.000181000","0x0018","64",,"54","2253","7440","True","65280","128",,,
"1762682126.553580000","172.17.19.207","192.34.20.166","54","59206,443",,"6","0.000046000","0x0011","40",,"54","2277","7440","True","65280","128",,,
"1762682126.691975000",,,"60",,,,"0.138395000",,,,,,,,,,,,
"1762682126.691975000",,,"56",,,,"0.000000000",,,,,,,,,,,,
"1762682126.691975000","172.17.21.235","255.255.255.255","82",,"63462,1947","17","0.000000000",,"68",,,,,"False",,"128",,,
"1762682126.691975000","172.17.21.235","172.17.23.255","82",,"63461,1947","17","0.000000000",,"68",,,,,"False",,"128",,,
"1762682126.691975000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682126.691975000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682126.691975000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682126.691975000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682126.691975000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682126.691975000",,,"56",,,,"0.000000000",,,,,,,,,,,,
"1762682126.691975000","172.17.21.137","172.17.23.255","82",,"62545,1947","17","0.000000000",,"68",,,,,"False",,"128",,,
"1762682126.691975000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682126.793910000","192.34.20.166","172.17.19.207","66","443,59213",,"6","0.101935000","0x0010","52",,"57","1","1","True","64256","53","1",,
"1762682126.793910000","192.34.20.166","172.17.19.207","54","443,59213",,"6","0.000000000","0x0010","40",,"57","1","1484","True","62848","53",,,
"1762682126.793910000","192.34.20.166","172.17.19.207","2974","443,59213",,"6","0.000000000","0x0018","2960",,"57","1","1484","True","62848","53",,,
"1762682126.793910000","192.34.20.166","172.17.19.207","1230","443,59213",,"6","0.000000000","0x0018","1216",,"57","2921","1484","True","62848","53",,,
"1762682126.793910000","192.34.20.166","172.17.19.207","192","443,59213",,"6","0.000000000","0x0018","178",,"57","4097","1484","True","62848","53",,,
"1762682126.794074000","172.17.19.207","192.34.20.166","54","59213,443",,"6","0.000164000","0x0010","40",,"57","1484","4235","True","65280","128",,,
"1762682126.798052000","172.17.19.207","192.34.20.166","134","59213,443",,"6","0.003978000","0x0018","120",,"57","1484","4235","True","65280","128",,,
"1762682126.798163000","172.17.19.207","192.34.20.166","78","59213,443",,"6","0.000111000","0x0018","64",,"57","1564","4235","True","65280","128",,,
"1762682126.798298000","172.17.19.207","192.34.20.166","54","59213,443",,"6","0.000135000","0x0011","40",,"57","1588","4235","True","65280","128",,,
"1762682126.801805000","192.34.20.166","172.17.19.207","54","443,59206",,"6","0.003507000","0x0011","40",,"54","7440","2278","True","73088","53",,,
"1762682126.801842000","172.17.19.207","192.34.20.166","54","59206,443",,"6","0.000037000","0x0010","40",,"54","2278","7441","True","65280","128",,,
"1762682126.905478000",,,"56",,,,"0.103636000",,,,,,,,,,,,
"1762682126.905478000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682126.905478000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682126.905478000","172.17.21.235","255.255.255.255","82",,"63462,1947","17","0.000000000",,"68",,,,,"False",,"128",,,
"1762682126.905478000","172.17.21.235","172.17.23.255","82",,"63461,1947","17","0.000000000",,"68",,,,,"False",,"128",,,
"1762682126.905478000","172.17.16.197","172.17.23.255","82",,"65172,1947","17","0.000000000",,"68",,,,,"False",,"128",,,
"1762682126.905478000","172.17.16.197","255.255.255.255","82",,"65173,1947","17","0.000000000",,"68",,,,,"False",,"128",,,
"1762682126.905478000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682126.905478000","172.17.17.101","224.0.0.251","512",,"5353,5353","17","0.000000000",,"498",,,,,"True",,"255",,,
"1762682126.905478000",,,"532",,"5353,5353",,"0.000000000",,,,,,,,,,,,
"1762682127.102520000",,,"60",,,,"0.197042000",,,,,,,,,,,,
"1762682127.102520000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682127.102520000","172.17.21.137","172.17.23.255","82",,"62545,1947","17","0.000000000",,"68",,,,,"False",,"128",,,
"1762682127.102520000",,,"56",,,,"0.000000000",,,,,,,,,,,,
"1762682127.102520000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682127.102520000","172.17.21.235","172.17.23.255","82",,"63461,1947","17","0.000000000",,"68",,,,,"False",,"128",,,
"1762682127.102520000","172.17.21.235","255.255.255.255","82",,"63462,1947","17","0.000000000",,"68",,,,,"False",,"128",,,
"1762682127.102520000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682127.102520000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682127.103618000","192.34.20.166","172.17.19.207","212","443,59213",,"6","0.001098000","0x0018","198",,"57","4235","1589","True","62848","53",,,
"1762682127.103618000","192.34.20.166","172.17.19.207","54","443,59213",,"6","0.000000000","0x0011","40",,"57","4393","1589","True","62848","53",,,
"1762682127.103725000","172.17.19.207","192.34.20.166","54","59213,443",,"6","0.000107000","0x0014","40",,"57","1589","4393","True","0","128",,,
"1762682127.309246000",,,"56",,,,"0.205521000",,,,,,,,,,,,
"1762682127.309246000",,,"56",,,,"0.000000000",,,,,,,,,,,,
"1762682127.309246000",,,"56",,,,"0.000000000",,,,,,,,,,,,
"1762682127.309246000",,,"56",,,,"0.000000000",,,,,,,,,,,,
"1762682127.309246000",,,"56",,,,"0.000000000",,,,,,,,,,,,
"1762682127.309246000",,,"56",,,,"0.000000000",,,,,,,,,,,,
"1762682127.309246000",,,"56",,,,"0.000000000",,,,,,,,,,,,
"1762682127.309246000",,,"56",,,,"0.000000000",,,,,,,,,,,,
"1762682127.309246000",,,"56",,,,"0.000000000",,,,,,,,,,,,
"1762682127.309246000","172.17.20.79","224.0.0.251","158",,"5353,5353","17","0.000000000",,"144",,,,,"False",,"255",,,
"1762682127.309246000",,,"178",,"5353,5353",,"0.000000000",,,,,,,,,,,,
"1762682127.309246000","172.17.21.137","172.17.23.255","82",,"62545,1947","17","0.000000000",,"68",,,,,"False",,"128",,,
"1762682127.309246000",,,"56",,,,"0.000000000",,,,,,,,,,,,
"1762682127.309246000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682127.309246000",,,"56",,,,"0.000000000",,,,,,,,,,,,
"1762682127.309246000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682127.309246000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682127.309246000","172.17.21.235","172.17.23.255","82",,"63461,1947","17","0.000000000",,"68",,,,,"False",,"128",,,
"1762682127.309246000","172.17.21.235","255.255.255.255","82",,"63462,1947","17","0.000000000",,"68",,,,,"False",,"128",,,
"1762682127.309246000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682127.309246000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682127.309246000","172.17.22.112","224.0.0.251","494",,"5353,5353","17","0.000000000",,"480",,,,,"False",,"255",,,
"1762682127.309246000",,,"514",,"5353,5353",,"0.000000000",,,,,,,,,,,,
"1762682127.512771000","172.17.23.84","224.0.0.251","241",,"5353,5353","17","0.203525000",,"227",,,,,"False",,"1",,,
"1762682127.512771000","172.17.23.84","224.0.0.251","99",,"5353,5353","17","0.000000000",,"85",,,,,"False",,"1",,,
"1762682127.512771000","172.17.23.84","224.0.0.251","99",,"5353,5353","17","0.000000000",,"85",,,,,"False",,"1",,,
"1762682127.512771000","172.17.23.84","224.0.0.251","99",,"5353,5353","17","0.000000000",,"85",,,,,"False",,"1",,,
"1762682127.512771000","172.17.21.137","172.17.23.255","82",,"62545,1947","17","0.000000000",,"68",,,,,"False",,"128",,,
"1762682127.512771000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682127.512771000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682127.512771000","172.17.21.235","172.17.23.255","82",,"63461,1947","17","0.000000000",,"68",,,,,"False",,"128",,,
"1762682127.512771000","172.17.21.235","255.255.255.255","82",,"63462,1947","17","0.000000000",,"68",,,,,"False",,"128",,,
"1762682127.512771000","172.17.17.148","224.0.0.251","228",,"5353,5353","17","0.000000000",,"214",,,,,"False",,"255",,,
"1762682127.512771000",,,"248",,"5353,5353",,"0.000000000",,,,,,,,,,,,
"1762682127.512771000","172.17.20.79","224.0.0.251","753",,"5353,5353","17","0.000000000",,"739",,,,,"False",,"255",,,
"1762682127.512771000",,,"773",,"5353,5353",,"0.000000000",,,,,,,,,,,,
"1762682127.512771000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682127.512771000",,,"56",,,,"0.000000000",,,,,,,,,,,,
"1762682127.717333000",,,"60",,,,"0.204562000",,,,,,,,,,,,
"1762682127.717333000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682127.717333000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682127.717333000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682127.717333000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682127.717333000","172.17.21.137","172.17.23.255","82",,"62545,1947","17","0.000000000",,"68",,,,,"False",,"128",,,
"1762682127.717333000",,,"56",,,,"0.000000000",,,,,,,,,,,,
"1762682127.717333000","172.17.17.148","224.0.0.251","86",,"5353,5353","17","0.000000000",,"72",,,,,"False",,"255",,,
"1762682127.717333000",,,"106",,"5353,5353",,"0.000000000",,,,,,,,,,,,
"1762682127.717333000","172.17.21.235","255.255.255.255","82",,"63462,1947","17","0.000000000",,"68",,,,,"False",,"128",,,
"1762682127.717333000","172.17.21.235","172.17.23.255","82",,"63461,1947","17","0.000000000",,"68",,,,,"False",,"128",,,
"1762682127.717333000",,,"56",,,,"0.000000000",,,,,,,,,,,,
"1762682127.717333000","172.17.18.174","224.0.0.251","103",,"5353,5353","17","0.000000000",,"89",,,,,"True",,"255",,,
"1762682127.717333000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682127.717333000",,,"123",,"5353,5353",,"0.000000000",,,,,,,,,,,,
"1762682127.717333000","172.17.23.84","224.0.0.251","303",,"5353,5353","17","0.000000000",,"289",,,,,"False",,"1",,,
"1762682127.717333000","172.17.23.84","224.0.0.251","226",,"5353,5353","17","0.000000000",,"212",,,,,"False",,"1",,,
"1762682127.842848000","172.17.19.207","99.86.182.55","55","51033,443",,"6","0.125515000","0x0010","41",,"59","1","1","True","255","128",,,
"1762682127.855617000","99.86.182.55","172.17.19.207","66","443,51033",,"6","0.012769000","0x0010","52",,"59","1","2","False","142","245",,,
"1762682127.924478000",,,"60",,,,"0.068861000",,,,,,,,,,,,
"1762682127.924478000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682127.924478000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682127.924478000","172.17.17.104","224.0.0.251","1198",,"5353,5353","17","0.000000000",,"1184",,,,,"False",,"255",,,
"1762682127.924478000",,,"1218",,"5353,5353",,"0.000000000",,,,,,,,,,,,
"1762682127.924478000","172.17.21.16","224.0.0.251","1251",,"5353,5353","17","0.000000000",,"1237",,,,,"False",,"255",,,
"1762682127.924478000",,,"1271",,"5353,5353",,"0.000000000",,,,,,,,,,,,
"1762682127.924478000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682127.924478000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682127.924478000","172.17.21.137","172.17.23.255","82",,"62545,1947","17","0.000000000",,"68",,,,,"False",,"128",,,
"1762682127.924478000","172.17.21.235","255.255.255.255","82",,"63462,1947","17","0.000000000",,"68",,,,,"False",,"128",,,
"1762682127.924478000","172.17.21.235","172.17.23.255","82",,"63461,1947","17","0.000000000",,"68",,,,,"False",,"128",,,
"1762682127.924478000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682127.924478000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682127.924478000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682128.127134000","172.17.17.148","224.0.0.251","181",,"5353,5353","17","0.202656000",,"167",,,,,"False",,"255",,,
"1762682128.127134000",,,"201",,"5353,5353",,"0.000000000",,,,,,,,,,,,
"1762682128.127134000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682128.127134000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682128.127134000","172.17.16.200","255.255.255.255","58",,"54659,8612","17","0.000000000",,"44",,,,,"False",,"128",,,
"1762682128.127134000","172.17.16.200","255.255.255.255","58",,"54659,8612","17","0.000000000",,"44",,,,,"False",,"128",,,
"1762682128.127134000",,,"56",,,,"0.000000000",,,,,,,,,,,,
"1762682128.127134000","172.17.17.68","224.0.0.251","75",,"5353,5353","17","0.000000000",,"61",,,,,"False",,"1",,,
"1762682128.127134000","172.17.17.68","224.0.0.251","76",,"5353,5353","17","0.000000000",,"62",,,,,"False",,"1",,,
